lat, lon, acc, bear, bearAcc, magnetometer_x, magnetometer_y, magnetometer_z, heading, 33_asuLevel, 33_cqi, 33_dbm, 33_level, 33_rsrp, 33_rsrq, 33_rssnr, timestamp, label
24.7892795,120.9950574,9.949999809265137,358.1951904296875,0.0,9.48,18.0,-38.34,63.35973,25_50,25_2147483647,25_-90,25_2,25_-90,25_-14,25_-7,33_61,33_0,33_-79,33_2,33_-79,33_-7,33_0,196_65,196_0,196_-75,196_2,196_-75,196_-10,196_0,16,SIDEWALK
24.7892795,120.9950574,9.949999809265137,358.1951904296875,0.0,19.92,22.199999,-30.0,-16.716877,25_50,25_2147483647,25_-90,25_2,25_-90,25_-14,25_-7,33_61,33_0,33_-79,33_2,33_-79,33_-7,33_0,196_65,196_0,196_-75,196_2,196_-75,196_-10,196_0,16,SIDEWALK
24.7892923,120.9950562,9.989999771118164,358.1157531738281,0.0,27.779999,30.66,-12.54,-41.963577,25_50,25_2147483647,25_-90,25_2,25_-90,25_-14,25_-7,33_61,33_0,33_-79,33_2,33_-79,33_-7,33_0,196_65,196_0,196_-75,196_2,196_-75,196_-10,196_0,16,SIDEWALK
24.7892923,120.9950562,9.989999771118164,358.1157531738281,0.0,15.24,32.04,-24.66,-15.66029,25_50,25_2147483647,25_-90,25_2,25_-90,25_-14,25_-7,33_61,33_0,33_-79,33_2,33_-79,33_-7,33_0,196_65,196_0,196_-75,196_2,196_-75,196_-10,196_0,16,SIDEWALK
24.7893045,120.9950551,10.0600004196167,357.7790222167969,0.0,9.24,27.0,-32.399998,17.922476,25_50,25_2147483647,25_-90,25_2,25_-90,25_-14,25_-7,33_61,33_0,33_-79,33_2,33_-79,33_-7,33_0,196_65,196_0,196_-75,196_2,196_-75,196_-10,196_0,16,SIDEWALK
24.7893045,120.9950551,10.0600004196167,357.7790222167969,0.0,13.559999,23.519999,-32.82,-7.1579876,25_50,25_2147483647,25_-90,25_2,25_-90,25_-14,25_-7,33_61,33_0,33_-79,33_2,33_-79,33_-7,33_0,196_65,196_0,196_-75,196_2,196_-75,196_-10,196_0,16,SIDEWALK
24.7893045,120.9950551,10.0600004196167,357.7790222167969,0.0,17.22,21.359999,-32.579998,-49.07711,25_50,25_2147483647,25_-90,25_2,25_-90,25_-14,25_-7,33_61,33_0,33_-79,33_2,33_-79,33_-7,33_0,196_65,196_0,196_-75,196_2,196_-75,196_-10,196_0,16,SIDEWALK
24.7893045,120.9950551,10.0600004196167,357.7790222167969,0.0,10.8,21.0,-35.76,-1.106209,25_50,25_2147483647,25_-90,25_2,25_-90,25_-14,25_-7,33_61,33_0,33_-79,33_2,33_-79,33_-7,33_0,196_65,196_0,196_-75,196_2,196_-75,196_-10,196_0,16,SIDEWALK
24.7893158,120.9950545,10.109000205993652,357.6659240722656,0.0,13.44,29.039999,-29.4,27.482994,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893158,120.9950545,10.109000205993652,357.6659240722656,0.0,27.48,31.26,-12.0,-46.757214,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893158,120.9950545,10.109000205993652,357.6659240722656,0.0,21.359999,32.34,-19.439999,-32.823986,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893158,120.9950545,10.109000205993652,357.6659240722656,0.0,18.48,25.019999,-29.88,62.22094,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893158,120.9950545,10.109000205993652,357.6659240722656,0.0,31.74,26.4,-15.42,-49.819405,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893381,120.9950528,10.071999549865723,357.3733215332031,0.0,38.7,23.1,13.559999,-114.00131,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893381,120.9950528,10.071999549865723,357.3733215332031,0.0,35.46,23.039999,-10.98,-44.644894,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893381,120.9950528,10.071999549865723,357.3733215332031,0.0,20.279999,19.08,-31.679998,61.78508,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893493,120.9950497,10.01099967956543,355.9161071777344,0.0,33.36,26.16,-11.58,-51.320904,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893493,120.9950497,10.01099967956543,355.9161071777344,0.0,39.96,17.699999,3.1799998,-88.40598,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893493,120.9950497,10.01099967956543,355.9161071777344,0.0,27.779999,6.8399997,-30.84,96.50618,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893493,120.9950497,10.01099967956543,355.9161071777344,0.0,16.859999,11.88,-37.32,81.253296,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893621,120.9950456,9.956000328063965,354.3468322753906,0.0,35.04,27.72,-4.62,-56.81517,25_52,25_2147483647,25_-88,25_2,25_-88,25_-13,25_1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893621,120.9950456,9.956000328063965,354.3468322753906,0.0,40.559998,18.42,-3.6,-67.428635,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893733,120.9950429,10.052000045776367,352.348388671875,0.0,17.699999,13.08,-36.239998,88.26826,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893733,120.9950429,10.052000045776367,352.348388671875,0.0,16.619999,20.58,-32.64,6.2467127,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893733,120.9950429,10.052000045776367,352.348388671875,0.0,38.34,22.5,-6.24,-88.30692,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893733,120.9950429,10.052000045776367,352.348388671875,0.0,33.899998,18.84,-19.26,-54.576,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.789385,120.9950378,10.034000396728516,348.68572998046875,0.0,14.759999,10.679999,-38.82,73.49869,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.789385,120.9950378,10.034000396728516,348.68572998046875,0.0,31.98,23.16,-17.46,-44.31286,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893982,120.9950339,9.961000442504883,349.44281005859375,0.0,42.48,13.2,9.78,-92.60508,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893982,120.9950339,9.961000442504883,349.44281005859375,0.0,33.059998,8.099999,-24.6,122.86121,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7893982,120.9950339,9.961000442504883,349.44281005859375,0.0,25.92,10.559999,-32.28,92.2903,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894113,120.9950275,9.864999771118164,344.6825256347656,0.0,39.0,19.98,-1.86,-85.25414,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894113,120.9950275,9.864999771118164,344.6825256347656,0.0,41.04,14.099999,-6.3599997,-72.41675,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894113,120.9950275,9.864999771118164,344.6825256347656,0.0,24.48,6.48,-33.239998,72.48431,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894113,120.9950275,9.864999771118164,344.6825256347656,0.0,31.74,21.359999,-19.199999,-33.99703,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894257,120.9950156,9.866000175476074,332.5025939941406,0.0,37.32,14.099999,21.72,-152.4814,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894398,120.9950039,9.871999740600586,326.77978515625,0.0,43.32,2.34,4.02,-80.977776,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894398,120.9950039,9.871999740600586,326.77978515625,0.0,33.3,2.1599998,-25.439999,78.0648,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894398,120.9950039,9.871999740600586,326.77978515625,0.0,39.36,22.199999,-0.42,-49.83945,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894398,120.9950039,9.871999740600586,326.77978515625,0.0,41.52,9.36,14.94,158.09831,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.789454,120.9949893,9.897000312805176,323.22039794921875,0.0,39.0,4.98,-16.32,94.86736,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.789454,120.9949893,9.897000312805176,323.22039794921875,0.0,32.82,6.24,-24.96,102.264145,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894643,120.9949798,9.904000282287598,321.0200500488281,0.0,39.12,17.039999,-1.86,-63.65365,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894643,120.9949798,9.904000282287598,321.0200500488281,0.0,42.899998,6.6,3.4199998,-75.03696,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894643,120.9949798,9.904000282287598,321.0200500488281,0.0,32.28,-6.6,-24.84,126.149826,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894643,120.9949798,9.904000282287598,321.0200500488281,0.0,33.36,16.74,-17.58,-21.875305,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894757,120.9949688,9.907999992370605,322.9975891113281,0.0,41.76,12.66,10.92,-142.66595,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894757,120.9949688,9.907999992370605,322.9975891113281,0.0,40.92,6.0,-9.84,-80.47658,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.789487,120.9949598,9.885000228881836,325.9031982421875,0.0,30.779999,3.0,-28.74,78.5471,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.789487,120.9949598,9.885000228881836,325.9031982421875,0.0,40.2,17.039999,-4.2,-52.92691,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.789487,120.9949598,9.885000228881836,325.9031982421875,0.0,44.34,9.24,12.54,-170.26947,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894994,120.9949496,10.00100040435791,323.18243408203125,0.0,40.379997,6.8399997,-14.759999,135.5991,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7894994,120.9949496,10.00100040435791,323.18243408203125,0.0,38.28,13.74,-11.639999,66.43156,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895124,120.9949349,10.072999954223633,317.4094543457031,0.0,39.719997,15.36,20.699999,-160.50401,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895124,120.9949349,10.072999954223633,317.4094543457031,0.0,44.399998,6.8999996,10.62,-85.609344,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895124,120.9949349,10.072999954223633,317.4094543457031,0.0,38.399998,6.24,-20.88,120.589165,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895124,120.9949349,10.072999954223633,317.4094543457031,0.0,41.399998,18.6,-4.2,-57.559437,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895237,120.9949195,10.005000114440918,309.5393981933594,0.0,45.0,10.32,11.099999,-179.16884,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895237,120.9949195,10.005000114440918,309.5393981933594,0.0,41.82,5.1,-14.34,-93.1357,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_2,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895237,120.9949195,10.005000114440918,309.5393981933594,0.0,34.32,3.84,-28.26,87.48553,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895313,120.9949053,10.00100040435791,309.483642578125,0.0,43.26,17.58,3.8999999,-68.74387,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895313,120.9949053,10.00100040435791,309.483642578125,0.0,47.879997,-0.71999997,13.0199995,-101.504,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895388,120.9948942,10.012999534606934,311.7152404785156,0.0,37.62,-3.78,-24.779999,153.62625,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895388,120.9948942,10.012999534606934,311.7152404785156,0.0,35.399998,8.58,-26.76,57.495876,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895388,120.9948942,10.012999534606934,311.7152404785156,0.0,49.02,3.9599998,2.82,-170.66815,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895484,120.9948826,10.071000099182129,313.333251953125,0.0,45.96,-0.9,-8.58,-89.681854,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895484,120.9948826,10.071000099182129,313.333251953125,0.0,32.28,1.62,-30.179998,76.781685,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895484,120.9948826,10.071000099182129,313.333251953125,0.0,40.92,15.179999,-10.139999,-54.177837,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895587,120.9948694,10.12600040435791,308.9307861328125,0.0,45.96,-3.36,14.4,-121.483765,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895587,120.9948694,10.12600040435791,308.9307861328125,0.0,44.28,-7.02,-7.3199997,-173.42262,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895587,120.9948694,10.12600040435791,308.9307861328125,0.0,40.559998,4.08,-18.9,132.77597,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895684,120.994854,10.093000411987305,307.94036865234375,0.0,47.039997,5.58,8.88,-101.73501,25_48,25_2147483647,25_-92,25_2,25_-92,25_-13,25_-1,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_41,189_0,189_-99,189_2,189_-99,189_-18,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895684,120.994854,10.093000411987305,307.94036865234375,0.0,47.52,-3.78,11.88,-99.78891,25_46,25_2147483647,25_-94,25_2,25_-94,25_-15,25_3,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_42,189_0,189_-98,189_2,189_-98,189_-17,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895684,120.994854,10.093000411987305,307.94036865234375,0.0,41.1,1.9799999,-18.9,131.79993,25_46,25_2147483647,25_-94,25_2,25_-94,25_-15,25_3,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_42,189_0,189_-98,189_2,189_-98,189_-17,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895684,120.994854,10.093000411987305,307.94036865234375,0.0,46.26,11.04,-2.28,-63.40344,25_46,25_2147483647,25_-94,25_2,25_-94,25_-15,25_3,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_42,189_0,189_-98,189_2,189_-98,189_-17,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895789,120.9948348,9.972000122070312,305.0758056640625,0.0,47.7,-3.36,16.859999,161.92589,25_46,25_2147483647,25_-94,25_2,25_-94,25_-15,25_3,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_42,189_0,189_-98,189_2,189_-98,189_-17,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895867,120.9948185,10.00100040435791,301.10992431640625,0.0,47.039997,-1.1999999,-5.04,-97.79786,25_46,25_2147483647,25_-94,25_2,25_-94,25_-15,25_3,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_42,189_0,189_-98,189_2,189_-98,189_-17,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895867,120.9948185,10.00100040435791,301.10992431640625,0.0,41.46,3.36,-18.24,86.389725,25_46,25_2147483647,25_-94,25_2,25_-94,25_-15,25_3,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_42,189_0,189_-98,189_2,189_-98,189_-17,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
24.7895867,120.9948185,10.00100040435791,301.10992431640625,0.0,46.379997,3.1799998,10.559999,-88.33661,25_46,25_2147483647,25_-94,25_2,25_-94,25_-15,25_3,33_62,33_0,33_-78,33_2,33_-78,33_-11,33_0,181_43,181_0,181_-97,181_2,181_-97,181_-17,181_0,189_42,189_0,189_-98,189_2,189_-98,189_-17,189_0,196_69,196_0,196_-71,196_2,196_-71,196_-11,196_0,16,SIDEWALK
