lat, lon, acc, bear, bearAcc, magnetometer_x, magnetometer_y, magnetometer_z, heading, 33_asuLevel, 33_cqi, 33_dbm, 33_level, 33_rsrp, 33_rsrq, 33_rssnr, 25_asuLevel, 25_cqi, 25_dbm, 25_level, 25_rsrp, 25_rsrq, 25_rssnr, timestamp, label
24.7895617,120.9949587,9.932999610900879,326.63433837890625,0.0,43.68,8.099999,-11.219999,-78.63933,25_54,25_2147483647,25_-86,25_2,25_-86,25_-11,25_1,16,SIDEWALK
24.7895617,120.9949587,9.932999610900879,326.63433837890625,0.0,32.52,11.04,-26.039999,127.303085,25_54,25_2147483647,25_-86,25_2,25_-86,25_-11,25_1,16,SIDEWALK
24.7895617,120.9949587,9.932999610900879,326.63433837890625,0.0,41.399998,6.96,-16.02,-68.73702,25_54,25_2147483647,25_-86,25_2,25_-86,25_-11,25_1,16,SIDEWALK
24.7895617,120.9949587,9.932999610900879,326.63433837890625,0.0,45.899998,1.1999999,-6.7799997,-148.54811,25_54,25_2147483647,25_-86,25_2,25_-86,25_-11,25_1,16,SIDEWALK
24.7895617,120.9949587,9.932999610900879,326.63433837890625,0.0,43.559998,5.46,-18.539999,-36.15933,25_54,25_2147483647,25_-86,25_2,25_-86,25_-11,25_1,16,SIDEWALK
24.7895617,120.9949587,9.932999610900879,326.63433837890625,0.0,36.059998,9.48,-25.74,93.05622,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895617,120.9949587,9.932999610900879,326.63433837890625,0.0,46.02,11.219999,-7.98,-73.64453,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895778,120.9949486,9.95199966430664,316.4804382324219,0.0,48.42,6.18,-6.72,-88.56756,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895778,120.9949486,9.95199966430664,316.4804382324219,0.0,39.6,4.56,-25.019999,157.20502,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895778,120.9949486,9.95199966430664,316.4804382324219,0.0,42.059998,9.24,-21.42,-59.97925,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895842,120.9949402,9.954999923706055,316.5782775878906,0.0,49.2,10.139999,0.42,-78.21191,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895842,120.9949402,9.954999923706055,316.5782775878906,0.0,47.399998,4.92,-11.88,-77.67165,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895842,120.9949402,9.954999923706055,316.5782775878906,0.0,38.1,5.2799997,-28.68,120.57476,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895842,120.9949402,9.954999923706055,316.5782775878906,0.0,45.239998,4.98,-16.92,-60.876717,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895904,120.9949307,9.920999526977539,312.49884033203125,0.0,51.42,1.3199999,1.3199999,-125.69391,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895966,120.994921,9.888999938964844,310.1097717285156,0.0,49.5,2.1599998,-9.66,-76.11203,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895966,120.994921,9.888999938964844,310.1097717285156,0.0,40.98,2.22,-24.779999,110.63429,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895966,120.994921,9.888999938964844,310.1097717285156,0.0,50.28,4.02,-6.06,-82.792,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7895966,120.994921,9.888999938964844,310.1097717285156,0.0,53.039997,-5.7,-0.84,-102.67879,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896014,120.9949105,9.970000267028809,305.68572998046875,0.0,42.3,0.0,-24.9,-133.94456,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896014,120.9949105,9.970000267028809,305.68572998046875,0.0,39.18,3.4199998,-26.279999,70.91904,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.789606,120.9949011,10.017999649047852,303.29888916015625,0.0,51.3,3.06,-1.9799999,-141.7224,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.789606,120.9949011,10.017999649047852,303.29888916015625,0.0,50.879997,-1.4399999,-3.06,-90.01821,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.789606,120.9949011,10.017999649047852,303.29888916015625,0.0,42.18,5.22,-20.039999,129.20924,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.789606,120.9949011,10.017999649047852,303.29888916015625,0.0,44.399998,8.4,-14.82,-61.341846,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896101,120.9948894,10.067999839782715,303.1127624511719,0.0,50.399998,-0.59999996,-2.34,-137.96591,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896101,120.9948894,10.067999839782715,303.1127624511719,0.0,45.239998,-4.8599997,-15.599999,-68.48405,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896157,120.9948796,10.081000328063965,301.4827575683594,0.0,43.5,-0.17999999,-20.039999,121.675705,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896157,120.9948796,10.081000328063965,301.4827575683594,0.0,50.16,0.53999996,1.9799999,-86.206215,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896157,120.9948796,10.081000328063965,301.4827575683594,0.0,48.899998,-11.28,8.16,-113.88016,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896209,120.9948703,10.003999710083008,301.23052978515625,0.0,47.34,-7.62,-10.38,171.42336,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896209,120.9948703,10.003999710083008,301.23052978515625,0.0,47.579998,-3.12,-9.9,-89.719826,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896273,120.9948577,9.956000328063965,299.6341247558594,0.0,48.78,-14.94,2.52,-155.452,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896273,120.9948577,9.956000328063965,299.6341247558594,0.0,49.92,-13.44,-0.96,-103.669426,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896273,120.9948577,9.956000328063965,299.6341247558594,0.0,46.739998,-0.35999998,-13.559999,143.90189,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896273,120.9948577,9.956000328063965,299.6341247558594,0.0,50.399998,-2.82,1.38,-58.80108,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.789632,120.9948467,9.986000061035156,290.2659912109375,0.0,49.739998,-15.12,9.719999,-131.58368,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.789632,120.9948467,9.986000061035156,290.2659912109375,0.0,47.34,-15.24,-7.2,-80.41411,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.789632,120.9948467,9.986000061035156,290.2659912109375,0.0,48.059998,-14.759999,-6.54,88.18594,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896351,120.994835,9.998000144958496,293.919921875,0.0,46.86,-12.78,21.0,-172.0551,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896351,120.994835,9.998000144958496,293.919921875,0.0,48.12,-11.34,9.24,-103.41904,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896405,120.9948227,9.940999984741211,296.78564453125,0.0,47.16,-7.74,-11.58,137.29408,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896405,120.9948227,9.940999984741211,296.78564453125,0.0,49.26,-4.14,4.68,-91.5528,25_51,25_2147483647,25_-89,25_2,25_-89,25_-12,25_-3,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,189_43,189_0,189_-97,189_2,189_-97,189_-18,189_0,16,SIDEWALK
24.7896405,120.9948227,9.940999984741211,296.78564453125,0.0,45.36,-15.66,15.9,-134.41316,25_52,25_0,25_-88,25_2,25_-88,25_-18,25_0,181_49,181_0,181_-91,181_2,181_-91,181_-20,181_0,208_44,208_0,208_-96,208_2,208_-96,208_-18,208_0,33_44,33_0,33_-96,33_2,33_-96,33_-18,33_0,188_74,188_0,188_-66,188_2,188_-66,188_-5,188_0,16,SIDEWALK
24.7896405,120.9948227,9.940999984741211,296.78564453125,0.0,48.66,-4.2,11.88,-86.613335,25_52,25_0,25_-88,25_2,25_-88,25_-18,25_0,181_49,181_0,181_-91,181_2,181_-91,181_-20,181_0,208_44,208_0,208_-96,208_2,208_-96,208_-18,208_0,33_44,33_0,33_-96,33_2,33_-96,33_-18,33_0,188_74,188_0,188_-66,188_2,188_-66,188_-5,188_0,16,SIDEWALK
24.7896456,120.9948131,9.961999893188477,290.4659423828125,0.0,49.02,-4.62,1.26,-166.4279,25_52,25_0,25_-88,25_2,25_-88,25_-18,25_0,181_49,181_0,181_-91,181_2,181_-91,181_-20,181_0,208_44,208_0,208_-96,208_2,208_-96,208_-18,208_0,33_44,33_0,33_-96,33_2,33_-96,33_-18,33_0,188_74,188_0,188_-66,188_2,188_-66,188_-5,188_0,16,SIDEWALK
24.7896477,120.9948043,9.843000411987305,284.59783935546875,0.0,46.379997,-13.98,12.48,-124.552734,25_52,25_0,25_-88,25_2,25_-88,25_-18,25_0,181_49,181_0,181_-91,181_2,181_-91,181_-20,181_0,208_44,208_0,208_-96,208_2,208_-96,208_-18,208_0,33_44,33_0,33_-96,33_2,33_-96,33_-18,33_0,188_74,188_0,188_-66,188_2,188_-66,188_-5,188_0,16,SIDEWALK
24.7896477,120.9948043,9.843000411987305,284.59783935546875,0.0,47.52,-11.5199995,6.72,-108.511154,25_52,25_0,25_-88,25_2,25_-88,25_-18,25_0,181_49,181_0,181_-91,181_2,181_-91,181_-20,181_0,208_44,208_0,208_-96,208_2,208_-96,208_-18,208_0,33_44,33_0,33_-96,33_2,33_-96,33_-18,33_0,188_74,188_0,188_-66,188_2,188_-66,188_-5,188_0,16,SIDEWALK
24.7896477,120.9948043,9.843000411987305,284.59783935546875,0.0,45.239998,2.28,-12.059999,-124.14499,25_52,25_0,25_-88,25_2,25_-88,25_-18,25_0,181_49,181_0,181_-91,181_2,181_-91,181_-20,181_0,208_44,208_0,208_-96,208_2,208_-96,208_-18,208_0,33_44,33_0,33_-96,33_2,33_-96,33_-18,33_0,188_74,188_0,188_-66,188_2,188_-66,188_-5,188_0,16,SIDEWALK
24.7896477,120.9948043,9.843000411987305,284.59783935546875,0.0,41.28,3.24,-19.92,45.76048,25_52,25_0,25_-88,25_2,25_-88,25_-18,25_0,181_49,181_0,181_-91,181_2,181_-91,181_-20,181_0,208_44,208_0,208_-96,208_2,208_-96,208_-18,208_0,33_44,33_0,33_-96,33_2,33_-96,33_-18,33_0,188_74,188_0,188_-66,188_2,188_-66,188_-5,188_0,16,SIDEWALK
24.7896477,120.9948043,9.843000411987305,284.59783935546875,0.0,48.42,-5.1,1.5,-178.26921,25_52,25_0,25_-88,25_2,25_-88,25_-18,25_0,181_49,181_0,181_-91,181_2,181_-91,181_-20,181_0,208_44,208_0,208_-96,208_2,208_-96,208_-18,208_0,33_44,33_0,33_-96,33_2,33_-96,33_-18,33_0,188_74,188_0,188_-66,188_2,188_-66,188_-5,188_0,16,SIDEWALK
24.7896477,120.9948043,9.843000411987305,284.59783935546875,0.0,46.8,-3.0,7.3199997,-92.372444,25_52,25_0,25_-88,25_2,25_-88,25_-18,25_0,181_49,181_0,181_-91,181_2,181_-91,181_-20,181_0,208_44,208_0,208_-96,208_2,208_-96,208_-18,208_0,33_44,33_0,33_-96,33_2,33_-96,33_-18,33_0,188_74,188_0,188_-66,188_2,188_-66,188_-5,188_0,16,SIDEWALK
24.7896494,120.9947953,9.805999755859375,279.81134033203125,0.0,46.2,10.38,-2.3999999,-173.29102,25_52,25_0,25_-88,25_2,25_-88,25_-18,25_0,181_49,181_0,181_-91,181_2,181_-91,181_-20,181_0,208_44,208_0,208_-96,208_2,208_-96,208_-18,208_0,33_44,33_0,33_-96,33_2,33_-96,33_-18,33_0,188_74,188_0,188_-66,188_2,188_-66,188_-5,188_0,16,SIDEWALK
24.7896494,120.9947953,9.805999755859375,279.81134033203125,0.0,44.879997,6.12,15.9,-79.20041,25_52,25_0,25_-88,25_2,25_-88,25_-18,25_0,181_49,181_0,181_-91,181_2,181_-91,181_-20,181_0,208_44,208_0,208_-96,208_2,208_-96,208_-18,208_0,33_44,33_0,33_-96,33_2,33_-96,33_-18,33_0,188_74,188_0,188_-66,188_2,188_-66,188_-5,188_0,16,SIDEWALK
24.7896492,120.9947803,9.82800006866455,282.1219482421875,0.0,45.719997,-8.4,14.5199995,-139.18062,25_52,25_0,25_-88,25_2,25_-88,25_-18,25_0,181_49,181_0,181_-91,181_2,181_-91,181_-20,181_0,208_44,208_0,208_-96,208_2,208_-96,208_-18,208_0,33_44,33_0,33_-96,33_2,33_-96,33_-18,33_0,188_74,188_0,188_-66,188_2,188_-66,188_-5,188_0,16,SIDEWALK
24.7896492,120.9947803,9.82800006866455,282.1219482421875,0.0,46.14,-14.16,10.62,-108.762955,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896513,120.9947665,9.880999565124512,285.3575744628906,0.0,43.98,-8.28,-13.38,153.008,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896513,120.9947665,9.880999565124512,285.3575744628906,0.0,46.559998,-13.259999,1.8,-105.667366,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896513,120.9947665,9.880999565124512,285.3575744628906,0.0,41.399998,-23.76,6.66,-142.0086,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896525,120.9947525,9.887999534606934,285.4068298339844,0.0,43.92,-14.759999,-9.0,-106.91115,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896525,120.9947525,9.887999534606934,285.4068298339844,0.0,42.84,-4.92,-15.059999,138.23463,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896534,120.9947405,9.875,282.16375732421875,0.0,45.84,-13.08,8.5199995,-117.607635,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896534,120.9947405,9.875,282.16375732421875,0.0,43.5,-18.0,7.74,-117.64038,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896534,120.9947405,9.875,282.16375732421875,0.0,46.86,-10.74,-4.44,147.6915,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896534,120.9947405,9.875,282.16375732421875,0.0,47.1,-4.2,-3.06,-94.959,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896527,120.994729,9.902000427246094,279.108154296875,0.0,44.879997,-12.84,13.86,-125.31767,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896527,120.994729,9.902000427246094,279.108154296875,0.0,45.36,-13.139999,9.179999,-102.63125,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896542,120.9947181,9.817000389099121,279.8110046386719,0.0,46.68,-6.42,0.65999997,-178.79813,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896542,120.9947181,9.817000389099121,279.8110046386719,0.0,48.42,-6.18,8.639999,-92.31217,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896542,120.9947181,9.817000389099121,279.8110046386719,0.0,44.46,-16.199999,9.78,-154.27509,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896553,120.9947094,9.819999694824219,280.541259765625,0.0,46.739998,-10.0199995,-2.28,-114.93424,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896553,120.9947094,9.819999694824219,280.541259765625,0.0,47.039997,-1.56,-2.76,-153.2154,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896558,120.9946993,9.887999534606934,280.0020751953125,0.0,46.44,-10.44,2.22,-101.36651,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896558,120.9946993,9.887999534606934,280.0020751953125,0.0,45.12,-17.94,0.0,-115.30581,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896558,120.9946993,9.887999534606934,280.0020751953125,0.0,46.559998,-7.2,-8.16,149.40967,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896558,120.9946993,9.887999534606934,280.0020751953125,0.0,46.8,-3.12,-5.16,-93.624245,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896557,120.9946884,10.005000114440918,278.70269775390625,0.0,46.559998,-13.62,6.24,-173.91255,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
24.7896557,120.9946884,10.005000114440918,278.70269775390625,0.0,44.7,-14.34,-8.5199995,-103.08633,25_47,25_6,25_-93,25_2,25_-93,25_-16,25_3,208_48,208_0,208_-92,208_2,208_-92,208_-16,208_0,33_46,33_0,33_-94,33_2,33_-94,33_-17,33_0,16,SIDEWALK
